ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
15837,unknown,Saffori Land,Unaizah,Al Qassim,Saudi Arabia,Operating,2013,,Steel,Family,Sit Down,360.9,,,,0,,
15841,unknown,Royal Center Mall,Najran,Najran,Saudi Arabia,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
15842,Mystic,Walibi Rhône-Alpes,Les Avenières,Auvergne-Rhône-Alpes,France,Operating,2019-05-30,,Steel,Extreme,Sit Down,1886.5,101.7,,52.8,3,,
15844,unknown,Happy Land Entertainment,Yanbu,Al Madinah,Saudi Arabia,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
15846,Roller Coaster,Gurayaat Mall,Qurayyat,Al Jawf,Saudi Arabia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15848,unknown,Fun World,Tabuk,Tabuk,Saudi Arabia,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
15849,unknown,Fun World,Tabuk,Tabuk,Saudi Arabia,Operating,2008,,Steel,Thrill,Sit Down,,,,,0,,
15851,unknown,Baijan Amusement Park,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2012,,Steel,Kiddie,Sit Down,,,,,0,,
15852,unknown,Baijan Amusement Park,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15854,unknown,Xishi,Yingkou,Liaoning,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
15855,unknown,Xishi,Yingkou,Liaoning,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15857,unknown,Yinzhou,Tieling,Liaoning,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
15859,unknown,Pixian,Chengdu,Sichuan,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15861,Outer Space Flying Car / 太空飞车,Xindu,Chengdu,Sichuan,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15863,unknown,Guanghan,Deyang,Sichuan,China,Operating,2016,,Steel,Extreme,Sit Down,1443.6,,,,2,,
15865,unknown,Famili Parc,Tissemsilt,Tissemsilt,Algeria,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15867,unknown,Martyr Square Park,Tripoli,Tripoli,Libya,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15868,unknown,Martyr Square Park,Tripoli,Tripoli,Libya,Operating,2012,,Steel,Family,Sit Down,,,,,0,,
15870,unknown,Feixi,Hefei,Anhui,China,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15871,unknown,Feixi,Hefei,Anhui,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15873,unknown,Dazu Sports Center,Dazu,Chongqing,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15874,unknown,Dazu Sports Center,Dazu,Chongqing,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15876,unknown,Yichun,Yichun,Heilongjiang,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15878,unknown,Luolong,Luoyang,Henan,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15880,Flying Squirrel / 丛林飞鼠,Yuetang,Xiangtan,Hunan,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15882,unknown,Suining,Xuzhou,Jiangsu,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15884,Gliding Dragon / 滑行龙,Huaiyin,Huai'an,Jiangsu,China,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
15885,Pine Forest Flying Mouse / 松林飞鼠,Huaiyin,Huai'an,Jiangsu,China,Operating,2011,,Steel,Thrill,Sit Down,,,,,0,,
15887,unknown,Xuanwei,Qujing,Yunnan,China,Operating,2010,,Steel,Thrill,Sit Down,,,,,0,,
15889,Roller Coaster,Blue World Theme Park,Kanpur,Uttar Pradesh,India,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15891,unknown,Beichuan,Mianyang,Sichuan,China,Operating,2008,,Steel,Family,Sit Down,,,,,0,,
15893,unknown,Amrapali Water Park,Lucknow,Uttar Pradesh,India,Operating,2008,,Steel,Thrill,Sit Down,,,,,0,,
15895,unknown,Parda Bagh,Peshawar,Khyber Pakhtunkhwa,Pakistan,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15897,Scream Coaster,Eldorado Park,Rajkot,Gujarat,India,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15899,unknown,Hungama World,Patna,Bihar,India,Operating,2014-12-14,,Steel,Thrill,Sit Down,,,,,0,,
15901,unknown,Sardar Patel Amusement Park,Jamnagar,Gujarat,India,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
15903,Water Chute,Kanchendzonga Amusement Park,Gangtok,Sikkim,India,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
15905,Dragon,Kılınç Lunapark,Sivas,Sivas,Turkey,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15907,unknown,Sogdian Park,Samarkand,Samarkand,Uzbekistan,Operated,2015,2017,Steel,Family,Sit Down,,,,,0,,
15909,unknown,Alisher Navoiy Istrokhat Bogi,Andijan,Andijan,Uzbekistan,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15911,unknown,Arlekino Park,Barnaul,Altai Krai,Russia,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15915,unknown,Tirupati Rushivan,Derol,Gujarat,India,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15917,unknown,Park-e-Moallem,Maragheh,East Azarbaijan,Iran,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
15922,Apple Worm / 虫虫特工队,Xiaoshan,Hangzhou,Zhejiang,China,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
15923,Golden Dragon Roller Coaster / 金龙滑车,Gongqing Forest Park,Yangpu,Shanghai,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15925,unknown,Nöjesfältet,Stockholm,Stockholm,Sweden,Operated,1923,1929,Wood,,Sit Down,,,,,0,,
15927,Szeneriebahn,Schweizerische Landesausstellung 1914,Bern,Bern,Switzerland,Operated,1914-05-15,1914-10-15,Wood,,Sit Down,,,,,0,,
15928,AirSea Battle / 海空大战,Huangdao,Qingdao,Shandong,China,Operating,2018,,Steel,Family,Inverted,,,,,0,,
15930,Crazy Train / 疯狂列车,Gaoming,Foshan,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15932,unknown,Xiaodian,Taiyuan,Shanxi,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15933,unknown,Xinhua,Cangzhou,Hebei,China,Operating,2017-06-04,,Steel,Family,Sit Down,,,,,0,,
15936,unknown,World of Fantasy,Shymkent,South Kazakhstan,Kazakhstan,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
15937,Wild Mouse,Ocean View Pavilion,Jacksonville Beach,Florida,United States,Operated,1949,1960,Steel,Thrill,Sit Down,,,,,0,,
15939,unknown,Playland Park,Jacksonville Beach,Florida,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15940,Dueling Dragons / 双龙飞舞,Huadu,Guangzhou,Guangdong,China,Operating,2019-06-15,,Steel,Extreme,Inverted,2591.8,183.7,,,4,,
15942,unknown,Centro Comercial Pro-Patria,Caracas,Capital District,Venezuela,Operating,2001,,Steel,Kiddie,Sit Down,,,,,0,,
15945,Kiddie Roller Coaster,Xtreme Jump San Antonio,San Antonio,Texas,United States,Operated,2017,2018,Steel,Kiddie,Sit Down,,,,,0,,
15946,unknown,Wooow Park,São Luís,Maranhão,Brazil,Operating,2018,,Steel,Family,Suspended,,,,,0,,
15947,Wipeout,Palace Playland,Old Orchard Beach,Maine,United States,Operating,2018-07-19,,Steel,Family,Sit Down,,,,,0,,
15949,unknown,Xingyi,Qianxinan,Guizhou,China,Operating,2018-12-30,,Steel,Extreme,Sit Down,,,,,4,,
15952,Genesis Kidz Koaster,Modern Woodmen Park,Davenport,Iowa,United States,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15953,Wild Whizzer,Morey's Piers,Wildwood,New Jersey,United States,Operating,2018-06-02,,Steel,Family,Sit Down,,,,,0,,
15955,Jungle Flying Squirrel / 丛林飞鼠,Wujiagang,Yichang,Hubei,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15956,Yippe,Parque Del Café,Montenegro,Quindio,Colombia,Operating,2018-03-22,,Steel,Family,Sit Down,,,,,0,,
15958,Wild Mouse,Kiddie Land,Lansing,Michigan,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15960,Toboggan,Ghost Town Village,Maggie Valley,North Carolina,United States,Operated,1980,1980,Steel,Thrill,Sit Down,,,,,0,,
15961,Olympia Looping,Wiener Prater,Vienna,Vienna,Austria,Operated,2018-03-28,2018-09-02,Steel,Extreme,Sit Down,4101.1,106.7,,49.7,5,,
15962,Cuyloco,Granja Villa,Lima,Lima Province,Peru,Operating,2018-01-02,,Steel,Thrill,Sit Down,,,,,0,,
15963,Gold Roller Coaster / 黄金过山车,Anji,Huzhou,Zhejiang,China,Operating,2018,,Steel,Extreme,Inverted,,,,,4,,
15967,unknown,Xiping,Zhumadian,Henan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15969,unknown,Lushan,Pingdingshan,Henan,China,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
15971,Spinning Coaster / 自旋滑车,Yuancheng,Heyuan,Guangdong,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15973,unknown,Muping,Yantai,Shandong,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15974,unknown,Kaifu,Changsha,Hunan,China,Under Construction,,,Steel,Extreme,Sit Down,2723.1,131.2,,62.1,,,
15976,Crystal Mine Train,Magic Planet,Dubai,Dubai,United Arab Emirates,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15980,Wilde Hilde,Schwaben Park,Kaisersbach,Baden-Württemberg,Germany,Operating,2018-10-13,,Steel,Thrill,Sit Down,288.7,68.9,,,0,,1:30
15981,Dolle Pier,DippieDoe Attractiepark,Best,North Brabant,Netherlands,Operating,2018-03-30,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
15983,unknown,Rencheng,Jining,Shandong,China,Under Construction,,,Steel,Extreme,Sit Down,2231,,,,4,,
15985,Mumbai Xpress,Global Village,Dubai,Dubai,United Arab Emirates,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15989,unknown,Dalfak Amusement Park,Qazvin,Qazvin,Iran,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15991,unknown,Chitgar Lake,Tehran,Tehran,Iran,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15992,Junior Red Force,Salou,Tarragona,Catalonia,Spain,Operating,2018-05-22,,Steel,Family,Sit Down,,,,28,0,,
15994,KIA Roller Coaster,Onederland,Karachi,Sindh,Pakistan,Operating,2018-02-24,,Steel,Family,Sit Down,,,,,0,,
15998,unknown,Pukou,Nanjing,Jiangsu,China,Under Construction,,,Steel,Extreme,Sit Down,3592.5,126.3,,62.1,5,,
16001,Wings Over Rio,Genting SkyWorlds,Genting Highlands,Pahang,Malaysia,Under Construction,,,Steel,,Suspended,,,,,0,,
16002,Jack Rabbit,Conneaut Lake Park,Conneaut Lake,Pennsylvania,United States,Operated,1904,1936,Wood,,Sit Down,,,,,0,,
16003,unknown,Babu,Hezhou,Guangxi,China,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
16004,unknown,Babu,Hezhou,Guangxi,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
16005,unknown,Babu,Hezhou,Guangxi,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16007,Riddle Coaster,Scenical World,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
16008,Family Coaster / 极速企鹅,Shanghai Haichang Ocean Park,Pudong,Shanghai,China,Operating,2018,,Steel,Family,Sit Down,278.9,21.7,,14.9,0,,
16009,Shirakaba Wood Coaster / シラカバウッドコースター,Shirakaba Resort Family Land,Koshoku,Nagano,Japan,Operating,2018-04-21,,Steel,Family,Sit Down,,,,,0,,
16010,Pandash / パンダッシュ,Kobe Oji Zoo,Kobe,Hyōgo,Japan,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16011,Wanda Theme Park / 万达乐园,Qixia,Nanjing,Jiangsu,China,Operating,2018-06-01,,,,,,,,,,,
16012,Drydock Express / 造船工坊,Qixia,Nanjing,Jiangsu,China,Operating,2018-06-01,,Steel,Thrill,Sit Down,1194.2,42.7,,37.3,0,,
16014,560m LSM,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
16015,Flying Dragon / 飞龙在天,Cixian,Handan,Hebei,China,Operating,2019-08-01,,Steel,Extreme,Sit Down,,,,,3,,
16017,1095m,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
16019,Blizzard,Festival Land,Ajman,Ajman,United Arab Emirates,Operating,2017,,Steel,Thrill,Sit Down,721.8,24.6,,22.4,0,,
16020,Dragon,Festival Land,Ajman,Ajman,United Arab Emirates,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16021,Yukon Striker,Canada's Wonderland,Vaughan,Ontario,Canada,Operating,2019-05-03,,Steel,Extreme,Sit Down,3625,223,245,80.8,4,90,3:25
16024,Magic Bee,Cidade da Criança,São Bernardo,São Paulo,Brazil,Operating,2017-07,,Steel,Family,Inverted,,,,,0,,
16026,Breathtaker,Aspen Snowmass Ski Resort,Snowmass Village,Colorado,United States,Operating,2017,,Steel,Thrill,Sit Down,,,,28,0,,
16028,unknown,Qixia,Nanjing,Jiangsu,China,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
16030,Mine Truck / 矿山车,Xiuying,Haikou,Hainan,China,Operating,2018-12-31,,Steel,Thrill,Sit Down,,,,,0,,
16031,Circus Carnival / 马戏大狂欢,Jiangyou,Mianyang,Sichuan,China,Operating,2020-07-18,,Steel,Extreme,Inverted,,,,,4,,
16037,Dragon Flight Roller Coaster,Kittyd & Minnied,Châu Thành A,Hậu Giang,Vietnam,Operating,2018-02-11,,Steel,Thrill,Sit Down,,,,,0,,
16038,Family Coaster,Land of Legends Theme Park,Antalya,Antalya,Turkey,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16041,unknown,Duji,Huaibei,Anhui,China,Operating,2018-02-02,,Steel,Extreme,Sit Down,,,,,4,,
16043,unknown,Fengcheng,Yichun,Jiangxi,China,Operating,2017-12,,Steel,Family,Sit Down,,,,,0,,
16046,Sky and Earth / 扭转乾坤,Cixian,Handan,Hebei,China,Operating,2019-08-01,,Steel,Family,Sit Down,,,,,0,,
16047,Untamed,Walibi Holland,Biddinghuizen,Flevoland,Netherlands,Operating,2019-07-01,,Steel,Extreme,Sit Down,3559.7,119.8,116.1,57.2,4,80,1:46
16048,unknown,Maonan,Maoming,Guangdong,China,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
16050,unknown,Kiddie Playland,North Randall,Ohio,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
16053,unknown,Yuzhou,Xuchang,Henan,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
16055,Rattler,Alley Cats,Hurst,Texas,United States,Operating,2017-11,,Steel,Family,Sit Down,,,,,0,,
16058,unknown,Maonan,Maoming,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16059,unknown,Maonan,Maoming,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16061,unknown,Xinzheng,Zhengzhou,Henan,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
16064,Jett Star,Quechee Gorge Village,Quechee,Vermont,United States,Operated,2019-07-27,2019,Steel,Family,Sit Down,,9,,,0,,
16069,unknown,Longting,Kaifeng,Henan,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16071,unknown,Linquan,Fuyang,Anhui,China,Operated,2010,2014,Steel,Family,Sit Down,,,,,0,,
16073,Amerikanskaya Gorka,Samonids Recreation Park,Bukhara,Bukhara,Uzbekistan,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
16074,unknown,Beto Carrero World,Penha,Santa Catarina,Brazil,SBNO,,2005,Steel,Thrill,Sit Down,1919.3,44.3,,,0,,
16076,Skutan,DaftöLand,Strömstad,Västra Götaland,Sweden,Operating,2018-06-27,,Steel,Family,Sit Down,,22.9,,,0,,
16077,En avant Seccotine,Parc Spirou Provence,Monteux,Provence-Alpes-Côte d'Azur,France,Operating,2018-06-16,,Steel,Kiddie,Sit Down,,,,,0,,
16078,Rocket Coaster / ロケットコースター,Kanazawa,Yokohama,Kanagawa,Japan,Operated,,,Steel,,Sit Down,1814.3,49.2,,37.3,0,,3:00
16079,unknown,Zimaling Park,Zhongshan,Guangdong,China,Operated,2018,2018,Steel,Family,Sit Down,,,,,0,,
16080,Crazy Waves / 怒海狂涛,Huadu,Guangzhou,Guangdong,China,Operating,2019-06-15,,Steel,Thrill,Sit Down,,,,,0,,
16082,unknown,Parque Guadiana,Durango,Durango,Mexico,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
16085,unknown,Sheqi,Nanyang,Henan,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
16087,unknown,Pizhou,Xuzhou,Jiangsu,China,Operating,2007,,Steel,Family,Sit Down,,,,,0,,
16088,unknown,Pizhou,Xuzhou,Jiangsu,China,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
16090,unknown,Fangcheng,Nanyang,Henan,China,Operated,2013,2016,Steel,Family,Sit Down,,,,,0,,
16092,unknown,Donghai,Lianyungang,Jiangsu,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16094,Caterpillar / Гусеница / Gusenitsa,Electric Amusement Park,Ivanovo,Ivanovo,Russia,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
16095,Tornado / Торнадо,Electric Amusement Park,Ivanovo,Ivanovo,Russia,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
16097,unknown,Lunapark,Bodrum,Muğla,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
16098,unknown,Hailar,Hulunbuir,Nei Mongol,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
16099,Wilkołak,Majaland Kownaty,Torzym,Lubuskie,Poland,Operating,2019-06-29,,Wood,Thrill,Sit Down,2027.6,72.2,,44.1,0,,
16100,Requin Express’,Cita-Parc,Lille,Hauts-de-France,France,Operating,2018-08-15,,Steel,Family,Sit Down,,,,,0,,
16102,Roller Coaster / 过山车,Three Gorges Happy World,Wanzhou,Chongqing,China,Operating,2018-01-19,,Steel,Family,Sit Down,,,,27.7,0,,
16104,unknown,Dollywood,Pigeon Forge,Tennessee,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
16106,Jungle Coaster / 丛林滑车,Lucheng,Wenzhou,Zhejiang,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16109,Wacky Worm,America's Fun Park,Branson,Missouri,United States,Operated,2018-06-08,2018-07-24,Steel,Family,Sit Down,,,,,0,,
16110,Fury,Lichtaart,Antwerp,Flemish Region,Belgium,Operating,2019-06-24,,Steel,Extreme,Sit Down,1968.5,141.1,,66.2,2,,1:30
16111,Looping Star,Parko Paliatso Luna Park,Ayia Napa,Famagusta,Cyprus,Operating,2018-04-01,,Steel,Extreme,Sit Down,1942.3,80.4,,47.8,1,,1:42
16113,unknown,Parque Los Valentinos,Medellín,Antioquia,Colombia,Operating,2017-01-03,,Steel,Family,Sit Down,,,,,0,,
16114,Gliding Dragon / 滑行龙,Liunan,Liuzhou,Guangxi,China,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
16116,Jungle Flying Squirrel / 丛林飞鼠,Liunan,Liuzhou,Guangxi,China,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
16118,Coaster,Bloomsbury Park,Raleigh,North Carolina,United States,Operated,,,Wood,,Sit Down,,,,,0,,
16121,Tourbillon,Parc Ange Michel,Saint Martin de Landelles,Normandy,France,Operating,2018-04-22,,Steel,Family,Sit Down,,,,,0,,
16122,Bûche Dansante,Babyland-Amiland,Saint-Pierre-du-Perray,Île-de-France,France,Operating,2018-10-06,,Steel,Family,Sit Down,,,,,0,,
16124,Dragonflier,Dollywood,Pigeon Forge,Tennessee,United States,Operating,2019-05-10,,Steel,Family,Suspended,1486.2,,,,0,,
16126,Race Coaster,Land of Legends Theme Park,Antalya,Antalya,Turkey,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16127,Ladybird Loop,Tayto Park,Ashbourne,Meath,Ireland,Operating,2018-08-01,,Steel,Family,Sit Down,,,,,0,,
16130,Grand Scenic Railway,Brent,Greater London,England,United Kingdom,Operated,1924,1925,Wood,,Sit Down,,,,,0,,
16131,Grand National,Brent,Greater London,England,United Kingdom,Operated,1924,1925,Wood,,Sit Down,,,,,0,,
16134,Bob-baan,Amusementspark Tivoli,Berg en Dal,Gelderland,Netherlands,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
16136,Doggy Dog Coaster,Quirante's Fun Rides & Recreation,Baguio,Benguet,Philippines,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16137,unknown,Al Nawrus Park,Jeddah,Makkah,Saudi Arabia,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16138,Taiga,Linnanmäki,Helsinki,Uusimaa,Finland,Operating,2019-06-18,,Steel,Extreme,Sit Down,3622,170.6,105,65.9,4,,
16139,Invincible Whirlwind / 无敌小旋风,Sanshui,Foshan,Guangdong,China,Operating,2018-01-20,,Steel,Extreme,Sit Down,1286.1,58.7,,,1,,
16141,Windstorm,America's Fun Park,Branson,Missouri,United States,Operated,2018-06-08,2018-07-24,Steel,Thrill,Sit Down,1445,,,,0,,
16143,Roller Coaster,Sparky's,Jeddah,Makkah,Saudi Arabia,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16144,Apple Coaster,Atallah Happy Land Park,Jeddah,Makkah,Saudi Arabia,Operating,2008,,Steel,Kiddie,Sit Down,,,,,0,,
16145,Miner Mike,Fun Time Pizza,Jeddah,Makkah,Saudi Arabia,Operating,2018,,Steel,Kiddie,Sit Down,,,,,0,,
16147,Wiz Luge,Les 7 Laux,Isère,Auvergne-Rhône-Alpes,France,Operating,2017,,Steel,Thrill,Sit Down,2372,,,,0,,
16150,unknown,Lido Di Milano,Milan,Lombardy,Italy,Operated,,,Wood,,Sit Down,,,,,0,,
16152,Family Coaster,Dymchurch,Kent,England,United Kingdom,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16157,unknown,Luna Park,Pittsburgh,Pennsylvania,United States,Operated,1905,1909,Wood,,Sit Down,,,,,0,,
16158,Rum Runner,Melton Mowbray,Leicestershire,England,United Kingdom,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
16159,Steeplechase,Arrow Dynamics,Clearfield,Utah,United States,Manufactured,,,,,,,,,,,,
16161,unknown,South Dakota State Fair,Huron,South Dakota,United States,Operated,,,Wood,,Sit Down,,,,,0,,
16162,Magical Shuttle / 魔幻穿梭,Sanshui,Foshan,Guangdong,China,Operating,2018-01-20,,Steel,Family,Sit Down,,,,,0,,
16163,African Spin,Tatzmania Löffingen,Löffingen,Baden-Württemberg,Germany,Operating,2018-08-03,,Steel,Family,Sit Down,,,,,0,,
16164,Spinning Coaster,Churpfalzpark,Loifling,Bavaria,Germany,Operating,2018-06-30,,Steel,Family,Sit Down,,,,,0,,
16170,Pioneer,OK Corral,Cuges-les-Pins,Provence-Alpes-Côte d'Azur,France,Operating,2018-06-02,,Steel,Thrill,Sit Down,,,,,0,,
16172,Spinning Parrot,Island in Pigeon Forge,Pigeon Forge,Tennessee,United States,Operating,2018-07-10,,Steel,Family,Sit Down,,,,,0,,
16173,unknown,Changping,Dongguan,Guangdong,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
16175,Fast Train Game,N2Fun,Jeddah,Makkah,Saudi Arabia,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
16176,Pinball X,Margate,Kent,England,United Kingdom,Operating,2018,,Steel,Thrill,Sit Down,,,,,0,,
16178,Caterpillar,Happy Land,Medina,Al Madinah,Saudi Arabia,Operating,2018,,Steel,Kiddie,Sit Down,,,,,0,,
16179,Speedy Coaster,South Shields,Tyne and Wear,England,United Kingdom,Operating,2018,,Steel,Family,Sit Down,,13.8,,,0,,
16181,Gulliver's Valley Resort,Rotherham,South Yorkshire,England,United Kingdom,Operating,2020-07-11,,,,,,,,,,,
16182,unknown,Changle,Fuzhou,Fujian,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
16183,Sky Rocket,Ivyside Park,Altoona,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
16184,Zadra,Energylandia,Zator,Małopolskie,Poland,Operating,2019-08-22,,Steel,Extreme,Sit Down,4317.6,206,,75.2,3,,1:50
16186,unknown,Fuji-Q Highland,Fujiyoshida,Yamanashi,Japan,Under Construction,,,Steel,,Sit Down,,,,,,,
16187,Fantawild Ningbo,Cixi,Ningbo,Zhejiang,China,Under Construction,,,,,,,,,,,,
16188,unknown,Cixi,Ningbo,Zhejiang,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
16190,High Speed Round Trip / Cao Tốc Khứ Hồi,Bao Son Paradise Park,Hoài Đức,Hà Nội,Vietnam,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16194,Jungle Flying Squirrel / 丛林飞鼠,Qingxin,Qingyuan,Guangdong,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
16196,Caterpillar,Pafos Luna Park,Pafos,Paphos,Cyprus,Operating,2018-04-13,,Steel,Family,Sit Down,,,,,0,,
16198,Crazy Taxi India,Transmart Pangkalpinang,Pangkal Pinang,Bangka Belitung,Indonesia,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16199,Garden Fantasy,Huadu,Guangzhou,Guangdong,China,Operating,2019-06-15,,Steel,Family,Inverted,,,,,0,,
16201,unknown,Haddad Tourism Village,Jenin,West Bank,Palestine,Operated,2014,2016,Steel,Family,Sit Down,,,,,0,,
16203,unknown,SkyLand Park,Ramallah and Al-Bireh,West Bank,Palestine,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
16204,unknown,SkyLand Park,Ramallah and Al-Bireh,West Bank,Palestine,Operating,2015,,Steel,Family,Sit Down,,,,,0,,
16207,Speedway,Forest Park,Genoa,Ohio,United States,Operated,1929,1947,Wood,,Sit Down,,,,,0,,
16208,Giant Dipper,Redondo Beach Park,Redondo Beach,California,United States,Operated,1924,1933,Wood,,Sit Down,,,,,0,,
16210,Torbellino,Parque Diversiones,La Uruca,San José,Costa Rica,Operating,2018-12-25,,Steel,Thrill,Sit Down,,,,,0,,
16211,unknown,Hongshan,Wuhan,Hubei,China,Operating,2019,,Steel,Family,Sit Down,,,,,0,,
16213,Mountain Railway,Glasgow,Glasgow,Scotland,United Kingdom,Operated,,,Wood,,Sit Down,,,,,0,,
16215,Scenic Railway,Luna Park,Paris,Île-de-France,France,Operated,,,Wood,,Sit Down,,,,,0,,
16216,Tickler ,Luna Park,Paris,Île-de-France,France,Operated,1909,1948,Wood,,Sit Down,,,,,0,,
16220,Virginia Reel,12th Street Amusement,Brooklyn,New York,United States,Operated,,,Wood,Family,Sit Down,,,,,0,,
16223,Journey to the Falls / 天瀑探险,Splendid World Fantasy Land,Jiujiang,Jiangxi,China,Operated,2014-08-16,2018-06-04,Steel,Thrill,Sit Down,,,,,0,,
16224,Dragon,Gumo Land,Gumi-si,Gyeongsangbuk-do,South Korea,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
