ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
2536,Silver Bullet,Knott's Berry Farm,Buena Park,California,United States,Operating,2004-12-07,,Steel,Extreme,Inverted,3125,146,109,55,6,,2:30
2537,unknown,Hocus Pocus Park,Knoxville,Tennessee,United States,Operated,1951,1966,Steel,Kiddie,Sit Down,,,,,0,,
2538,Twister,Hocus Pocus Park,Knoxville,Tennessee,United States,Operated,1927,1937,Wood,,Sit Down,,,,,0,,
2539,Lagarta,Feira Popular de Lisboa,Lisbon,Lisbon,Portugal,Operated,,,Steel,Family,Sit Down,,,,,0,,
2540,Montanha Russa,Funcenter,Lisbon,Lisbon,Portugal,Operated,,,Steel,Family,Sit Down,721.8,36.1,,,0,,
2541,Dragon,Uncle Bernie's Theme Park,Fort Lauderdale,Florida,United States,Operating,2002,,Steel,Family,Sit Down,,,,,0,,
2542,Abandon Mine,Uncle Bernie's Theme Park,Fort Lauderdale,Florida,United States,Operating,2002,,Steel,Kiddie,Sit Down,,,,,0,,
2543,Figure 8,Pine Island Park,Manchester,New Hampshire,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2544,Wildcat,Pine Island Park,Manchester,New Hampshire,United States,Operated,1929,1961,Wood,,Sit Down,,,,,0,,
2545,Switchback,Matlock,Derbyshire,England,United Kingdom,Operated,2004-07-24,2018,Steel,Family,Sit Down,764,30,,,0,,1:00
2546,Toboggan Slide,Elitch Gardens,Denver,Colorado,United States,Operated,1904,1925,Wood,,Sit Down,,,,,0,,
2547,Segreti Della Terra,Felifonte,Castellaneta Marina,Apulia,Italy,Operated,2003,2008,Steel,Family,Sit Down,1066.3,,,,0,,
2548,Dragon Coaster,Hollywood Connection,West Valley City,Utah,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
2549,Comet,Pacific City,Burlingame,California,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2550,Wild Mouse,Belmont Park,San Diego,California,United States,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
2551,Original Wild Mouse,Boblo Island,Amherstburg,Ontario,Canada,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
2552,Dragon,Playcenter São Paulo,São Paulo,São Paulo,Brazil,Operated,2003,2009-07,Steel,Family,Sit Down,,,,,0,,
2553,Forest Ride,Six Gun Territory,Willow Grove,Pennsylvania,United States,Operated,1919,1926,Wood,,Sit Down,,,,,0,,
2554,Cyclone,Lake Lansing Park,Haslett,Michigan,United States,Operated,1934,1974,Wood,,Sit Down,,,,,0,,
2555,Ocean Coaster,Littlehampton,West Sussex,England,United Kingdom,Operating,2008-03-23,,Steel,Family,Sit Down,,,,,0,,
2556,Crazy Taxi Coaster,Kid City,South Jakarta,Jakarta,Indonesia,Operating,2016-02-06,,Steel,Family,Sit Down,679.2,27.9,,21.7,0,,0:44
2557,Speedy Bob,Lichtaart,Antwerp,Flemish Region,Belgium,Operating,1998-07-02,,Steel,Thrill,Sit Down,1213.9,45.9,,28,0,,1:25
2558,Wild Mouse / ワイルドマウス,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,1996,,Steel,Thrill,Sit Down,1213.9,45.9,,28,0,,1:28
2559,Speedy Mouse / หนูลมกรด  / Nu Lom Krot,Dream World,Thanyaburi,Pathum Thani,Thailand,Operated,2003,2005-05,Steel,Family,Sit Down,,,,,0,,
2560,Astro-ride,Freedom Land U.S.A,Bronx,New York,United States,Operated,1962,1964,Steel,Thrill,Sit Down,,,,,0,,
2561,Super Flight,Playland Park,Rye,New York,United States,Operating,2004,,Steel,Extreme,Flying,1282.8,50,,25.7,2,,0:48
2562,Crazy Croc,Galston,East Ayrshire,Scotland,United Kingdom,Operated,2001,2004,Steel,Kiddie,Sit Down,,,,,0,,
2563,Wacky Worm,Galston,East Ayrshire,Scotland,United Kingdom,Operated,2003,2010,Steel,Family,Sit Down,,,,,0,,2:50
2564,Oruga Feliz,Divertido,Naucalpan de Juárez,México,Mexico,Operated,2003,2004,Steel,Family,Sit Down,,,,,0,,
2565,Twister Coaster,Bostanci Luna Park,Kadıköy,Istanbul,Turkey,Operating,2008,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
2566,Gold Mine Express,Schnepf Farms,Queen Creek,Arizona,United States,Operated,2004-10-01,2005,Steel,Family,Sit Down,,,,,0,,
2567,Chicken Express,High Hopes Orchard,Westmoreland,New Hampshire,United States,Operated,2002,2005,Steel,Kiddie,Sit Down,,,,,0,,
2568,Jungle Coaster,Windsor,Berkshire,England,United Kingdom,Operated,2004-03-20,2009,Steel,Thrill,Sit Down,1312.3,51.8,49.8,35,0,,1:35
2569,unknown,Bayville Adventure Park,Bayville,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2570,Meteor,Little Amerricka,Marshall,Wisconsin,United States,Operating,2007-08-08,,Wood,Family,Sit Down,900,28,,,0,,0:50
2571,Little Dipper,Kiddytown,Norridge,Illinois,United States,Operated,1953-06-21,1966,Wood,Family,Sit Down,900,28,,,0,,0:50
2572,Spinning Dragons,Worlds of Fun,Kansas City,Missouri,United States,Operating,2004-04-17,,Steel,Thrill,Sit Down,1345,54,,31,0,50,1:30
2573,Scenic Railway,West End Park,New Orleans,Louisiana,United States,Operated,1898-06-27,1903,Wood,,Sit Down,,,,,0,,
2574,Junior Coaster,Lincoln Beach,New Orleans,Louisiana,United States,Operated,1955,1968,Wood,,Sit Down,,,,,0,,
2575,Scenic Railway,Spanish Fort,New Orleans,Louisiana,United States,Operated,1922-06,1924,Wood,,Sit Down,,,,,0,,
2576,unknown,White City,New Orleans,Louisiana,United States,Operated,1891,1903,Wood,,Sit Down,,,,,0,,
2577,Toboggan Coaster,Scenic Park,New Orleans,Louisiana,United States,Operated,1908,1914,Wood,,Sit Down,,,,,0,,
2578,Wildcat,Pontchartrain Beach,New Orleans,Louisiana,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2579,Grey Fox,Spanish Fort,New Orleans,Louisiana,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2580,Ben 10,Cartoon Network World,Kuwait City,Al Asimah,Kuwait,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
2581,Blue Streak,Woodcliff Pleasure Park,Poughkeepsie,New York,United States,Operated,1928,1941,Wood,,Sit Down,,,,,0,,
2582,Twister,Woodcliff Pleasure Park,Poughkeepsie,New York,United States,Operated,1938,1941,Wood,,Sit Down,,,,,0,,
2583,Racer,Kennywood,West Mifflin,Pennsylvania,United States,Operated,1910,1926,Wood,,Sit Down,,,,,0,,
2584,unknown,Coney Island on the Boardwalk,Asbury,New Jersey,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2585,Circle Dip,Trout Park,Elgin,Illinois,United States,Operated,1909-05-29,1933,Wood,,Sit Down,,,,,0,,
2586,Hell Cat,Clementon Park,Clementon,New Jersey,United States,SBNO,,2019-09-09,Wood,Extreme,Sit Down,2602,110,105,56,0,62,1:30
2587,Monster Mouse,Pacific Ocean Park,Santa Monica,California,United States,Operated,1964,1967,Steel,Thrill,Sit Down,,,,,0,,
2588,Avalanche,Timber Falls Adventure Park,Wisconsin Dells,Wisconsin,United States,Operated,2004-07,2017,Wood,Extreme,Sit Down,2378,88.5,,,0,61,
2589,unknown,Fun Town,Milwaukee,Wisconsin,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2590,Heiße Fahrt,Wild- und Freizeitpark Klotten/Cochem,Klotten,Rhineland-Palatinate,Germany,Operating,2004-04-01,,Steel,Thrill,Sit Down,1745.4,57.4,,34.2,0,46,1:20
2591,Aqua Wind / アクア ウィンド,Lagunasia,Gamagori,Aichi,Japan,Operating,2004-04-24,,Steel,Thrill,Sit Down,,,,,0,,
2592,Scenic Railway,White City,Boise,Idaho,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2593,unknown,Beoland,Nizhny Novgorod,Nizhny Novgorod,Russia,Operated,2003,2008,Steel,Thrill,Sit Down,,,,,0,,
2594,Magic Mouse,Fantasia Luna Park,Faliraki,South Aegean,Greece,Operated,2003-06-21,2009,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
2595,Sand Serpent,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2004-02,,Steel,Thrill,Sit Down,1213.9,45.9,,28,0,,1:50
2596,Roller Coaster,Paul Bunyan Land,Brainerd,Minnesota,United States,Operating,2004-05-29,,Steel,Kiddie,Sit Down,,,,,0,,
2597,Crazy Mouse,DelGrosso's Amusement Park,Tipton,Pennsylvania,United States,Operating,2004,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
2598,Zyklon Loop,Star City,Pasay,Metro Manila,Philippines,Operated,,,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,
2599,Whirlwind Racer,Margate,Kent,England,United Kingdom,Operated,1958,1958,Steel,,Sit Down,,,,,0,,
2600,Dragon,Mundo Petapa,Guatemala City,Guatemala,Guatemala,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
2601,unknown,Sinbad Land,Baghdad,Baghdad,Iraq,Operated,2002,2009,Steel,Thrill,Sit Down,,,,,0,,
2602,Gallassia,Jolly Roger Amusement Park,Ocean City,Maryland,United States,Operated,,,Steel,,Sit Down,,,,,0,,
2603,Jet 400,Jolly Roger at the Pier,Ocean City,Maryland,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2604,Zyklon,Jolly Roger at the Pier,Ocean City,Maryland,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2605,Bruco Verde,Safari Park,Pombia,Piedmont,Italy,Operating,2000,,Steel,Family,Sit Down,393.7,41,,13.4,0,,
2606,Wild Mouse,Landa Park,New Braunfels,Texas,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2607,Mini-Lynet,Fårup Sommerland,Blokhus,Nordjylland,Denmark,Operated,2003,2008,Steel,Family,Sit Down,,,,,0,,
2608,Speedy Gonzales,Cavallino Matto,Castagneto Carducci,Tuscany,Italy,Operating,2003,,Steel,Family,Sit Down,442.9,19.7,,21.3,0,,
2609,Joyride,PowerLand,Kauhava,Southern Ostrobothnia,Finland,Operating,2003,,Steel,Thrill,Sit Down,918.7,52.5,,,0,,1:15
2610,unknown,Carosello Park,Sottomarina,Veneto,Italy,Operated,,,Steel,Family,Sit Down,196.8,11.8,,14.1,0,,
2611,Roller Coaster / 穿越时空,Wanjiang,Dongguan,Guangdong,China,Operating,2005,,Steel,Family,Sit Down,1814.3,,,,0,,
2612,Colossus,Habtoorland,Jamhour Haret El Sit,Mount Lebanon,Lebanon,Operated,,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
2613,Super Grovers Box Car Derby,SeaWorld San Antonio,San Antonio,Texas,United States,Operating,2004-04,,Steel,Kiddie,Sit Down,229.7,13.1,,14.9,0,,
2614,Coastersaurus,Legoland California,Carlsbad,California,United States,Operating,2004-04-01,,Steel,Family,Sit Down,492.2,18.1,,20.5,0,,
2615,4 Man Bob,Stoke-on-Trent,Staffordshire,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,,21.3,,,0,,
2616,Figure Eight ,Porthcawl,Bridgend,Wales,United Kingdom,Operated,1920,1981,Wood,,Sit Down,,,,,0,,
2617,Apple Coaster,Fantasia Luna Park,Faliraki,South Aegean,Greece,Operated,,,Steel,Family,Sit Down,452.8,12.3,,,0,,0:55
2618,unknown,Funcity,Bareilly,Uttar Pradesh,India,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
2619,All American Coaster,Brookhaven Exchange Club Park,Brookhaven,Mississippi,United States,Operating,1971,,Steel,Kiddie,Sit Down,,,,,0,,
2620,Dragon,Fantasy Island,Grand Island,New York,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
2621,Little Dipper,Fantasy Island,Grand Island,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2622,Dragón,Neverland Park,Haedo,Buenos Aires,Argentina,Operating,1996,,Steel,Family,Sit Down,,,,,0,,
2623,Roller Coaster,Game City,Yangon,Yangon,Myanmar,SBNO,,2011,Steel,Family,Sit Down,,,,,0,,
2624,Roller Coaster,Sans Souci,Chicago,Illinois,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2625,Aerial Subway,Sans Souci,Chicago,Illinois,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2626,Loop-de-Loop,Sans Souci,Chicago,Illinois,United States,Operated,,,Wood,Extreme,Sit Down,,,,,1,,
2627,Little Dipper,Land Of Make Believe,Hope,New Jersey,United States,Operated,1976,1993,Steel,Kiddie,Sit Down,,,,,0,,
2628,L.A. Thompson Scenic Railway,Ravenna Park,Shorewood,Wisconsin,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2629,Dazy Dazer,Ravenna Park,Shorewood,Wisconsin,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2630,Jollier,Ravenna Park,Shorewood,Wisconsin,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2631,Skyclone,Central Park,Allentown,Pennsylvania,United States,Operated,1929,1957,Wood,,Sit Down,,,,,0,,
2632,Derby Racer,Central Park,Allentown,Pennsylvania,United States,Operated,1912,1951,Wood,,Sit Down,,,,,0,,
2633,Toboggan Slide,Central Park,Allentown,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2634,Figure Eight Toboggan,Pabst Park,Milwaukee,Wisconsin,United States,Operated,1904,1910,Wood,,Sit Down,,,,,0,,
2635,Toboggan,Stewart Beach Park,Galveston,Texas,United States,Operated,1980,1989,Steel,Thrill,Sit Down,450,45,,,0,,
2636,Zyklon,In The Game Funtrackers,Corpus Christi,Texas,United States,Operated,1979,1979,Steel,Thrill,Sit Down,,,,,0,,
2637,Cannon Coaster,Coney Island - Independent Vendor 4,Brooklyn,New York,United States,Operated,1902,1907,Wood,,Sit Down,,,,,0,,
2638,Scenic Railway,White City,Chicago,Illinois,United States,Operated,1905,1916,Wood,,Sit Down,,,,,0,,
2639,Speed Toboggan,White City,Chicago,Illinois,United States,Operated,1905,1916,Wood,,Sit Down,,,,,0,,
2640,Giant Roller Coaster,White City,Chicago,Illinois,United States,Operated,1908,1933,Wood,,Sit Down,,,,,0,,
2641,Devil's Gorge,White City,Chicago,Illinois,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2642,Racing Coaster,White City,Chicago,Illinois,United States,Operated,1910,1933,Wood,,Sit Down,,,,,0,,
2643,Dip The Dips,White City,Chicago,Illinois,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2644,Flash,White City,Chicago,Illinois,United States,Operated,1928,1933,Wood,,Sit Down,,,,,0,,
2645,Velvet Coaster,White City,Chicago,Illinois,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2646,Flying Cloud,White Rose Park,York,Pennsylvania,United States,Operated,1926,1936,Wood,,Sit Down,,,,,0,,
2647,Tornado,Parks and Games,Praia Grande,São Paulo,Brazil,Operated,1998,2004,Steel,Family,Sit Down,,,,,0,,
2648,Half Pipe,Elitch Gardens,Denver,Colorado,United States,Operating,2004-05-27,,Steel,Thrill,Sit Down,229.7,98.4,,43.5,0,,2:00
2649,Xtreme,Drievliet Family Park,The Hague,Zuid-Holland,Netherlands,Operated,2004-04-03,2006,Steel,Thrill,Sit Down,1391.1,50.8,,37.3,0,50,1:26
2650,unknown,Parque El Dorado,Panama City,Panamá,Panama,Operated,1991,2006,Steel,Kiddie,Sit Down,,,,,0,,
2651,Wild Mouse,Beech Bend,Bowling Green,Kentucky,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2652,Scenic Railway,Ludlow Lagoon,Ludlow,Kentucky,United States,Operated,1895,1917,Wood,,Sit Down,,,,,0,,
2653,Dip The Dips,Clyffside Park,Ashland,Kentucky,United States,Operated,1909,1913,Wood,,Sit Down,,30,,,0,,
2654,Ragin' Cajun,Six Flags Great America,Gurnee,Illinois,United States,Operated,2004-05-28,2013-10-27,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
2655,Joker Funhouse Coaster,Six Flags Over Georgia,Austell,Georgia,United States,Operating,2004-08,,Steel,Family,Sit Down,900,,,30,0,,
2656,Wild Mouse,Fun Forest Amusement Park,Seattle,Washington,United States,Operated,1962,1964,Wood,Thrill,Sit Down,,,,,0,,
2657,Steel Dragon,Waldameer,Erie,Pennsylvania,United States,Operating,2004-07-02,,Steel,Thrill,Sit Down,1391.1,50.8,,37.3,0,50,1:24
2658,Cyclone,Trier's Park,Fort Wayne,Indiana,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2659,Figure 8,Robison Park,Fort Wayne,Indiana,United States,Operated,1904-05-08,1912,Wood,,Sit Down,,,,,0,,
2660,Spinturn Coaster / スピンターンコースター,Nasu,Nasu,Tochigi,Japan,Operating,2004-04-27,,Steel,Thrill,Sit Down,1640.4,69.9,,29.2,0,,2:03
2661,Butterfly,Familien Park,Villingen-Schwenningen,Baden-Württemberg,Germany,Operated,2004,2004,Steel,Family,Sit Down,,20,,,0,,
2662,SheiKra,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2005-05-21,,Steel,Extreme,Sit Down,3188,200,,70,1,90,2:20
2663,Roller Coaster,Seven Peaks Water Park Duneland,Porter,Indiana,United States,Operated,1956,1990,Steel,Kiddie,Sit Down,,,,,0,,
2664,Formule 1,Parc Saint Paul,Saint-Paul,Hauts-de-France,France,Operating,2005-06-12,,Steel,Thrill,Sit Down,1246.8,49.3,,,0,,
2665,Mini Mouse Cartoon,Parc Saint Paul,Saint-Paul,Hauts-de-France,France,Operating,2004-04-10,,Steel,Family,Sit Down,280,10,,,0,,1:26
2666,Twister,Habtoorland,Jamhour Haret El Sit,Mount Lebanon,Lebanon,Operated,,,Steel,Thrill,Sit Down,1525.6,52.5,,,0,,
2667,Hades 360,Mt. Olympus Water & Theme Park,Wisconsin Dells,Wisconsin,United States,Operating,2005-05-14,,Wood,Extreme,Sit Down,4746,136,140,60,1,65,
2668,Panic Drive / パニックドライブ,Nasu,Nasu,Tochigi,Japan,Operating,2004-02-28,,Steel,Thrill,Sit Down,774.3,32.8,,19.3,0,,1:23
2669,Scenic Railway,White City,Glenside,Pennsylvania,United States,Operated,1898-06-11,1905,Wood,,Sit Down,,,,,0,,
2670,Figure 8,Indianola Park,Columbus,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2671,Boramae Coaser,Wonder Zone,Buchon,Gyeonggi-do,South Korea,SBNO,,2001,Steel,,Suspended,393.7,65.6,,,0,,
2672,Mad Mouse / マッドマウス,Abuta,Shiribeshi,Hokkaido,Japan,Operating,2004-04-26,,Steel,Family,Sit Down,,,,,0,,1:17
2673,Mad Montanha,Ácqua Lokos,Capão da Canoa,Rio Grande do Sul,Brazil,Operating,2003-12-27,,Steel,,Sit Down,1968.5,65.6,,,0,,
2674,Roller Coaster,Cleethorpes,Lincolnshire,England,United Kingdom,Operated,2002,2004,Steel,Kiddie,Sit Down,,,,,0,,
2675,Dipper,Cleethorpes,Lincolnshire,England,United Kingdom,Operated,1911,1974,Wood,,Sit Down,,,,,0,,
2676,unknown,Habana Park,Havana,Havana,Cuba,Operated,1912,1912,Wood,,Sit Down,,,,,0,,
2677,unknown,ToyTown,Abu Dhabi,Abu Dhabi,United Arab Emirates,Operated,,,Steel,Family,Sit Down,,,,,0,,
2678,Jet Coaster,Miyazaki City Phoenix Zoo,Miyazaki,Miyazaki,Japan,Operated,1979-03-15,2007,Steel,,Sit Down,,,,,0,,
2679,Snowball Express,Santa's Village AZoosment Park,Dundee,Illinois,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
2680,Swiss Toboggan,Santa's Village AZoosment Park,Dundee,Illinois,United States,Operated,,,Steel,Thrill,Sit Down,450,45,,,0,,
2681,Mad Mouse / マッドマウス,Miyazaki City Phoenix Zoo,Miyazaki,Miyazaki,Japan,Operating,1971-03-11,,Steel,Thrill,Sit Down,,,,,0,,
2682,Mad Mouse,Playland Park,Justice,Illinois,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2683,Toboggan,Playland Park,Justice,Illinois,United States,Operated,,,Steel,Thrill,Sit Down,450,45,,,0,,
2684,Cyclone,Playland Park,Justice,Illinois,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
2685,Monster Mouse,Six Gun Territory,Ocala,Florida,United States,Operated,1970,1984-04-12,Steel,Thrill,Sit Down,,,,,0,,
2686,Junior Speedway,Rolling Green Park,Hummel's Wharf,Pennsylvania,United States,Operated,1928,1972,Wood,,Sit Down,,,,,0,,
2687,Skyline Twister,Rolling Green Park,Hummel's Wharf,Pennsylvania,United States,Operated,1928,1972,Wood,,Sit Down,,,,,0,,
2688,Coaster Flyer,Paxtang Park,Harrisburg,Pennsylvania,United States,Operated,1905,1922,Wood,,Sit Down,,,,,0,,
2689,Jack Rabbit,Paxtang Park,Harrisburg,Pennsylvania,United States,Operated,1923,1929,Wood,,Sit Down,,,,,0,,
2690,Looping Star,Margate,Kent,England,United Kingdom,Operated,,,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,
2691,Dangai / ダンガイ,Thrill Valley,Gotemba,Shizuoka,Japan,Operated,1982-04-28,2002-05-06,Steel,Extreme,Stand Up,2624.7,98.4,,49.7,1,,1:40
2692,Figure 8,Oakford Park,Jeannette,Pennsylvania,United States,Operated,1904,1910,Wood,,Sit Down,,,,,0,,
2693,Comet Jr.,Nay Aug Park,Scranton,Pennsylvania,United States,Operated,1951,1987,Wood,Family,Sit Down,,,,,0,,
2694,Scenic Railway,Luna Park,Scranton,Pennsylvania,United States,Operated,1906,1916,Wood,,Sit Down,,,,,0,,
2695,Roller Coaster,Lakewood Park,Barnesville,Pennsylvania,United States,Operated,,,Wood,Family,Sit Down,,,,,0,,
2696,Giant Coaster,Lakewood Park,Barnesville,Pennsylvania,United States,Operated,1923,1982,Wood,,Sit Down,,,,,0,,
2697,Wild Mouse,Lakewood Park,Barnesville,Pennsylvania,United States,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2698,Mini Coaster,Mirage Land,Uozu,Toyama,Japan,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
2699,Jungle Mouse / ジャングル・マウス,Higashiizu,Kamo,Shizuoka,Japan,Operated,1988,2007,Steel,Thrill,Sit Down,,,,,0,,
2700,unknown,Winnipeg Beach,Winnipeg Beach,Manitoba,Canada,Operated,,,Steel,Family,Sit Down,,,,,0,,
2701,Giant,Winnipeg Beach,Winnipeg Beach,Manitoba,Canada,Operated,1919,1964-10,Wood,,Sit Down,,,,,0,,
2702,Wild Mouse,Western Fair,London,Ontario,Canada,Operated,,,Wood,Thrill,Sit Down,,,,,0,,
2703,Butterfly,Tier-Erlebnispark Bell,Bell,Rhineland-Palatinate,Germany,Operated,1992,2012,Steel,Family,Sit Down,,20,,,0,,
2704,Pendelbahn,Tier- und Freizeitpark Thüle,Friesoythe-Thüle,Lower Saxony,Germany,Operated,1987,2018,Steel,Family,Sit Down,,,,,0,,
2705,Comet,Bushkill Park,Easton,Pennsylvania,United States,Operated,1923,1967,Wood,,Sit Down,,,,,0,,
2706,Cannon-Ball,Springbank Amusement Park,London,Ontario,Canada,Operated,1915,1942,Wood,,Sit Down,,,,,0,,
2707,Figure 8,Stanley Beach,Port Stanley,Ontario,Canada,Operated,1925,1925,Wood,,Sit Down,,,,,0,,
2708,Pipeline Express,Sauble Beach Fun World,Sauble Beach,Ontario,Canada,Operated,1988,2008,Steel,,Sit Down,700,,,,0,,
2709,Pipeline Express,Wild Water & Wheels,Peterborough,Ontario,Canada,Operated,1989,2018,Steel,,Sit Down,,,,,0,,
2710,Wacky Worm,DelGrosso's Amusement Park,Tipton,Pennsylvania,United States,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
2711,Switchback Railway,Euclid Beach,Cleveland,Ohio,United States,Operated,1896,1904,Wood,,Sit Down,,,,,0,,
2712,Scenic Railway,Euclid Beach,Cleveland,Ohio,United States,Operated,1907,1937,Wood,,Sit Down,,,,,0,,
2713,EuroLoop,Europark,Vias,Occitanie,France,Operating,2004,,Steel,Extreme,Sit Down,,98.4,,40.4,4,,
2714,Roller Coaster,Gulf Shores Amusement Park,Gulf Shores,Alabama,United States,Operated,2002,2004,Steel,Kiddie,Sit Down,,,,,0,,
2715,ButterFly,Marielyst Familiepark & Aqualand,Væggerløse,Sjælland,Denmark,Operated,2004,2004,Steel,Family,Sit Down,,20,,,0,,
2716,Scenic Railway,Meridell Park,Pocatello,Idaho,United States,Operated,,,Wood,,Sit Down,,,,,0,,
2717,Whirlwind Dipper,Pacific Park,Santa Monica,California,United States,Operated,1924,1930,Wood,,Sit Down,3300,80,,,0,,
2718,Flying School,Legoland Florida,Winter Haven,Florida,United States,Operating,2004-12-09,,Steel,Family,Inverted,1122.1,48.6,,26,0,,1:30
2719,Deep Dip Coaster,Fair Park,Nashville,Tennessee,United States,Operated,1924,1964,Wood,,Sit Down,,,,,0,,
2720,Skyliner,Fair Park,Nashville,Tennessee,United States,Operated,1965,1986,Wood,,Sit Down,,,,,0,,
