222,Cyclone,Luna Park,Brooklyn,New York,United States,Operating,1927-06-26,,Wood,Thrill,Sit Down,2850.3,75.0,,60.0,0.0,58.6,1:50
223,Predator,Six Flags Darien Lake,Darien Center,New York,United States,Operating,1990-05,,Wood,Extreme,Sit Down,3400.0,95.0,,50.0,0.0,,1:50
224,Viper,Six Flags Darien Lake,Darien Center,New York,United States,Operating,1982-05,,Steel,Extreme,Sit Down,3100.0,121.0,75.0,50.0,5.0,,2:04
228,Bobsleds,Seabreeze,Rochester,New York,United States,Operating,1954,,Steel,Family,Sit Down,1240.0,31.0,,23.0,0.0,,
234,Cliff Hanger,Ghost Town Village,Maggie Valley,North Carolina,United States,SBNO,,2010,Steel,Extreme,Sit Down,2037.0,90.0,,50.0,1.0,,2:00
236,Big Dipper,Geauga Lake & Wildwater Kingdom,Aurora,Ohio,United States,Operated,1925,2007-09-16,Wood,Thrill,Sit Down,2680.0,65.0,,32.0,0.0,,1:45
237,Double Loop,Geauga Lake & Wildwater Kingdom,Aurora,Ohio,United States,Operated,1977,2007-09-16,Steel,Extreme,Sit Down,1800.0,95.0,,36.0,2.0,45.0,1:30
239,Thunderhawk,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operating,1924-03-30,,Wood,Thrill,Sit Down,2767.0,80.0,65.0,45.0,0.0,,1:18
240,Laser,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operated,1986,2008,Steel,Extreme,Sit Down,2200.0,93.0,,52.0,2.0,,2:00
241,Hercules,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operated,1989-05-06,2003-09-01,Wood,,Sit Down,4000.0,95.0,151.0,65.0,0.0,,2:15
251,Kingdom Coaster,Dutch Wonderland,Lancaster,Pennsylvania,United States,Operating,1992,,Wood,Thrill,Sit Down,2000.0,55.0,,40.0,0.0,,1:30
252,Revolution,Libertyland,Memphis,Tennessee,United States,Operated,1979,2005-10-29,Steel,Extreme,Sit Down,1565.0,70.0,65.0,55.0,3.0,,1:20
253,Zippin Pippin,Libertyland,Memphis,Tennessee,United States,Operated,1923,2005-10-29,Wood,,Sit Down,2865.0,70.0,70.0,40.0,0.0,,1:30
257,Classic Coaster,Washington State Fair,Puyallup,Washington,United States,Operating,1935,,Wood,Thrill,Sit Down,2650.0,55.0,52.0,50.0,0.0,63.0,1:45
261,Comet,Crystal Beach,Crystal Beach,Ontario,Canada,Operated,1948-05-22,1989-09-04,Wood,Extreme,Sit Down,4197.0,95.0,87.0,55.0,0.0,,2:00
262,Comet,Great Escape,Queensbury,New York,United States,Operating,1994-06-25,,Wood,Extreme,Sit Down,4197.0,95.0,87.0,55.0,0.0,,2:00
263,Ragin' Cajun,Pontchartrain Beach,New Orleans,Louisiana,United States,Operated,1978,1983,Steel,Extreme,Sit Down,1565.0,85.0,65.0,40.0,3.0,,1:30
264,Steamin' Demon,Great Escape,Queensbury,New York,United States,Operating,1984,,Steel,Extreme,Sit Down,1565.0,85.0,65.0,40.0,3.0,,1:30
266,Gold Rusher,Six Flags Magic Mountain,Valencia,California,United States,Operating,1971-05-29,,Steel,Thrill,Sit Down,2590.0,70.0,,35.0,0.0,,2:30
267,Space Mountain,Walt Disney World - Magic Kingdom,Lake Buena Vista,Florida,United States,Operating,1975-01-15,,Steel,Thrill,Sit Down,3196.0,90.0,,27.0,0.0,,2:35
270,Hoosier Hurricane,Indiana Beach,Monticello,Indiana,United States,Operating,1994-05-27,,Wood,Thrill,Sit Down,2891.0,77.0,,51.0,0.0,,
275,Chang,Kentucky Kingdom,Louisville,Kentucky,United States,Operated,1997-04,2009,Steel,Extreme,Stand Up,4155.0,154.0,144.0,63.0,5.0,45.0,2:30
276,Steel Force,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operating,1997-05-30,,Steel,Extreme,Sit Down,5600.0,200.0,205.0,75.0,0.0,,3:00
277,Alpengeist,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operating,1997-03-22,,Steel,Extreme,Inverted,3828.0,195.0,170.0,67.0,6.0,,3:10
278,Great White,SeaWorld San Antonio,San Antonio,Texas,United States,Operating,1997-02,,Steel,Extreme,Inverted,2562.0,108.0,81.2,50.0,5.0,,2:00
280,Zeus,Mt. Olympus Water & Theme Park,Wisconsin Dells,Wisconsin,United States,Operating,1997-06-07,,Wood,Extreme,Sit Down,2900.0,90.0,85.0,60.0,0.0,,1:25
281,Mr. Freeze Reverse Blast,Six Flags Over Texas,Arlington,Texas,United States,Operating,1998,,Steel,Extreme,Sit Down,1300.0,218.0,,70.0,1.0,,
283,Head Spin,Geauga Lake & Wildwater Kingdom,Aurora,Ohio,United States,Operated,1996,2007-09-16,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
285,Tig'rr Coaster,Indiana Beach,Monticello,Indiana,United States,Operating,1984,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
289,Wild Chipmunk,Lakeside Amusement Park,Denver,Colorado,United States,Operating,1955,,Steel,Thrill,Sit Down,1150.0,41.0,,21.0,0.0,,0:48
290,Boomerang,Knott's Berry Farm,Buena Park,California,United States,Operated,1990-04-06,2017-04-23,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
291,Jaguar!,Knott's Berry Farm,Buena Park,California,United States,Operating,1995-06-17,,Steel,Family,Sit Down,2602.0,65.0,45.0,35.0,0.0,25.0,2:00
292,Montezooma's Revenge,Knott's Berry Farm,Buena Park,California,United States,Operating,1978-05-21,,Steel,Extreme,Sit Down,800.0,148.0,,55.0,1.0,,0:36
294,Windjammer Surf Racers,Knott's Berry Farm,Buena Park,California,United States,Operated,1997-03-26,2000-03-02,Steel,Extreme,Sit Down,1851.0,69.0,,40.0,1.0,,1:30
295,Gadget's Go Coaster,Disneyland,Anaheim,California,United States,Operating,1993,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
298,Yankee Cannonball,Canobie Lake Park,Salem,New Hampshire,United States,Operating,1936,,Wood,,Sit Down,2000.0,63.5,,35.0,0.0,,
300,Tidal Wave,Trimper Rides,Ocean City,Maryland,United States,Operating,1986,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
302,Sea Serpent,Morey's Piers,Wildwood,New Jersey,United States,Operating,1984,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
303,Zyklon,Morey's Piers,Wildwood,New Jersey,United States,Operated,,,Steel,Thrill,Sit Down,1919.0,45.0,,35.0,0.0,,
313,Demon,Kings Island,Mason,Ohio,United States,Operated,1977-04-16,1987,Steel,Extreme,Sit Down,635.0,56.0,47.0,45.0,1.0,,1:06
314,Thunderbolt Express,Camden Park,Huntington,West Virginia,United States,Operated,1988,1999,Steel,Extreme,Sit Down,635.0,56.0,47.0,45.0,1.0,,1:06
318,Screamer,Boblo Island,Amherstburg,Ontario,Canada,Operated,1985,1993,Steel,Extreme,Sit Down,2400.0,75.0,68.0,40.0,2.0,,
319,Corkscrew,Playland,Vancouver,British Columbia,Canada,SBNO,,2019,Steel,Extreme,Sit Down,2400.0,75.0,68.0,40.0,2.0,,
320,Coaster,Playland,Vancouver,British Columbia,Canada,Operating,1958,,Wood,Thrill,Sit Down,2840.0,68.0,67.0,47.0,0.0,,
331,Zoomerang,Boardwalk and Baseball,Haines City,Florida,United States,Operated,1977,1990-01-17,Steel,Extreme,Sit Down,635.0,56.0,47.0,45.0,1.0,,1:06
332,Afterburner,Fun Spot Park,Angola,Indiana,United States,Operated,1991,2008,Steel,Extreme,Sit Down,635.0,56.0,47.0,45.0,1.0,,1:06
337,Swamp Fox,Family Kingdom Amusement Park,Myrtle Beach,South Carolina,United States,Operating,1966,,Wood,Thrill,Sit Down,2640.0,72.0,62.0,50.0,0.0,,
338,Düsenspirale,Wiener Prater,Vienna,Vienna,Austria,Operated,1964,1968,Steel,Family,Sit Down,1049.8,27.9,,24.9,0.0,,
340,Ripper,Thrill-Ville USA,Turner,Oregon,United States,Operated,1993,2007,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
344,Jet Star,Casino Pier,Seaside Heights,New Jersey,United States,Operated,1970,2000,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
348,Cannon Ball,Lake Winnepesaukah,Rossville,Georgia,United States,Operating,1967,,Wood,Thrill,Sit Down,2272.0,70.0,70.0,50.0,0.0,,
357,Boomerang Coast to Coaster,Six Flags Discovery Kingdom,Vallejo,California,United States,Operating,1998-03-27,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
360,Cannonball Run,Waterville USA,Gulf Shores,Alabama,United States,Operated,1995,2018-09-30,Wood,Thrill,Sit Down,1700.0,65.0,,43.0,0.0,,
373,Wally Whales Deep Dive Adventure,Farglory Ocean Park,Hualien,Hualien County,Taiwan,Operating,2002,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
377,Comet,Waldameer,Erie,Pennsylvania,United States,Operating,1951,,Wood,Family,Sit Down,1300.0,37.0,25.0,25.0,0.0,,1:24
381,Live Oak Ladybug,Carousel Gardens Amusement Park,New Orleans,Louisiana,United States,Operated,1988,2010,Steel,Family,Sit Down,652.9,19.7,,19.9,0.0,,
390,Rudy's Rapid Transit,Santa's Village,Jefferson,New Hampshire,United States,Operating,1988,,Steel,Family,Sit Down,1181.1,26.3,,22.4,0.0,,
399,Screamer,Scandia Amusement Park,Ontario,California,United States,Operated,1995,2019-02-03,Steel,Thrill,Sit Down,2600.0,90.0,80.0,50.0,0.0,,1:56
401,Looping Coaster,Funtown Pier,Seaside Park,New Jersey,United States,Operated,1989-08-23,2012,Steel,Extreme,Sit Down,1830.7,50.7,,35.0,1.0,45.0,
408,Great White,Morey's Piers,Wildwood,New Jersey,United States,Operating,1996,,Wood,Extreme,Sit Down,3300.0,110.0,100.0,50.0,0.0,,2:00
409,Hurricane,Adventureland,Farmingdale,New York,United States,Operated,1991,2014-09-13,Steel,Thrill,Sit Down,1427.0,59.0,,35.0,0.0,,1:26
420,Wildcat,Lake Compounce,Bristol,Connecticut,United States,Operating,1927,,Wood,Thrill,Sit Down,2746.0,85.0,78.0,48.0,0.0,,1:15
421,Batman The Ride,Six Flags Over Georgia,Austell,Georgia,United States,Operating,1997-05-03,,Steel,Extreme,Inverted,2700.0,105.0,,50.0,5.0,,2:00
422,Mind Eraser,Elitch Gardens,Denver,Colorado,United States,Operating,1997-06-02,,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,1:36
424,Batman And Robin: The Chiller,Six Flags Great Adventure,Jackson,New Jersey,United States,Operated,1998,2007,Steel,Extreme,Sit Down,1137.0,200.0,139.0,65.0,1.0,90.0,0:32
427,Mr. Freeze Reverse Blast,Six Flags St. Louis,Eureka,Missouri,United States,Operating,1998-04,,Steel,Extreme,Sit Down,1300.0,218.0,,70.0,1.0,,
429,Riddler Revenge,Six Flags New England,Agawam,Massachusetts,United States,Operating,1997-05-24,,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,1:36
430,Mind Eraser,Six Flags Darien Lake,Darien Center,New York,United States,Operating,1997-05-17,,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,1:25
431,Flashback,Great Escape,Queensbury,New York,United States,Operating,1997-05-23,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
432,Zoomerang,Lake Compounce,Bristol,Connecticut,United States,Operating,1997-06-27,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
434,Santa Monica West Coaster,Pacific Park,Santa Monica,California,United States,Operating,1996-05-25,,Steel,Family,Sit Down,1300.0,55.0,,35.0,0.0,,
442,Starchaser,Beech Bend,Bowling Green,Kentucky,United States,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
443,Starchaser,Kentucky Kingdom,Louisville,Kentucky,United States,Operated,1987,1995,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
444,Nightmare At Phantom Cave,Six Flags Darien Lake,Darien Center,New York,United States,Operated,1996,1998,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
445,Nightmare at Crack Axle Canyon,Great Escape,Queensbury,New York,United States,Operated,1999,2006,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
451,Comet,Lincoln Park,North Dartmouth,Massachusetts,United States,Operated,1946,1987,Wood,,Sit Down,3000.0,65.0,,55.0,0.0,,2:10
454,Quantum Loop,Seabreeze,Rochester,New York,United States,Operated,1994,2003,Steel,Extreme,Sit Down,2822.0,59.1,,56.0,2.0,,
455,Wild Maus,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operated,1996,2003,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:50
457,Crazy Mouse,Dinosaur Beach,Wildwood,New Jersey,United States,Operated,1997,1998,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
458,Crazy Mouse,Steel Pier,Atlantic City,New Jersey,United States,Operating,1999,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
460,Lost Coaster of Superstition Mountain,Indiana Beach,Monticello,Indiana,United States,Operating,2002-06-08,,Wood,Thrill,Sit Down,1400.0,35.0,,20.0,0.0,,
463,Endicott Emerald Mine,Wild Zone Adventures,Chatham,Ontario,Canada,Operated,2001,2009-06-30,Steel,Family,Sit Down,197.5,10.8,,16.2,0.0,,
468,Great Bear,Hersheypark,Hershey,Pennsylvania,United States,Operating,1998-05-23,,Steel,Extreme,Inverted,2800.0,90.0,124.0,58.0,4.0,,2:55
469,Mamba,Worlds of Fun,Kansas City,Missouri,United States,Operating,1998-04-18,,Steel,Extreme,Sit Down,5600.0,205.0,205.0,75.0,0.0,,3:00
470,Riddler's Revenge,Six Flags Magic Mountain,Valencia,California,United States,Operating,1998-04-04,,Steel,Extreme,Stand Up,4370.0,156.0,146.0,65.0,6.0,,3:00
471,Excalibur,Funtown Splashtown U.S.A.,Saco,Maine,United States,Operating,1998-06-05,,Wood,Extreme,Sit Down,2700.0,100.0,82.0,55.0,0.0,,1:58
472,Twisted Twins,Kentucky Kingdom,Louisville,Kentucky,United States,Operated,1998-06-20,2007,Wood,Extreme,Sit Down,3000.0,80.0,,55.0,0.0,,2:12
473,Invertigo,California's Great America,Santa Clara,California,United States,Operated,1998-03-21,2010-10-31,Steel,Extreme,Inverted,1013.8,131.3,,50.0,3.0,,1:30
474,"Volcano, The Blast Coaster",Kings Dominion,Doswell,Virginia,United States,Operated,1998-08-03,2018,Steel,Extreme,Inverted,2757.0,155.0,80.0,70.0,4.0,,
475,Rampage,Alabama Adventure & Splash Adventure,Bessemer,Alabama,United States,Operating,1998-05-23,,Wood,Extreme,Sit Down,3500.0,120.0,102.0,56.0,0.0,,
478,Shivering Timbers,Michigan's Adventure,Muskegon,Michigan,United States,Operating,1998,,Wood,Extreme,Sit Down,5383.0,122.0,,57.0,0.0,53.3,2:30
485,Roar,Six Flags America,Upper Marlboro,Maryland,United States,Operating,1998-05-02,,Wood,Extreme,Sit Down,3468.0,94.6,85.0,50.5,0.0,,1:52
487,Vapor Trail,Sesame Place,Langhorne,Pennsylvania,United States,Operating,1998,,Steel,Family,Sit Down,1300.0,43.0,56.0,27.0,0.0,,3:00
488,Sprocket Rockets,Six Flags Great America,Gurnee,Illinois,United States,Operating,1998,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
489,Thunderhawk,Geauga Lake & Wildwater Kingdom,Aurora,Ohio,United States,Operated,1998,2007-09-16,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,1:36
490,Boomerang Coast to Coaster,Six Flags Darien Lake,Darien Center,New York,United States,Operating,1998-05-16,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
492,Texas Tornado,Six Flags AstroWorld,Houston,Texas,United States,Operated,1998-03-14,2000,Steel,Extreme,Sit Down,3675.0,115.0,98.0,54.0,4.0,70.0,
493,Sarajevo Bobsled,Six Flags Great Adventure,Jackson,New Jersey,United States,Operated,1984,1988,Steel,Thrill,Bobsled,1490.0,64.0,,35.0,0.0,,1:40
494,Rolling Thunder,Six Flags Great America,Gurnee,Illinois,United States,Operated,1989,1995,Steel,Thrill,Bobsled,1490.0,64.0,,35.0,0.0,,1:40
495,Alpine Bobsled,Great Escape,Queensbury,New York,United States,Operating,1998,,Steel,Thrill,Bobsled,1490.0,64.0,,35.0,0.0,,1:40
496,Extremeroller,Worlds of Fun,Kansas City,Missouri,United States,Operated,1976-04-10,1988,Steel,Extreme,Sit Down,1250.0,70.0,,50.0,2.0,,1:10
497,Typhoon,Santa's Village AZoosment Park,Dundee,Illinois,United States,Operated,1998-07-27,2005,Steel,Extreme,Sit Down,1775.0,63.0,,45.0,1.0,,
500,Boomerang,Wild Adventures,Valdosta,Georgia,United States,Operating,1998,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
501,Blazing Fury,Dollywood,Pigeon Forge,Tennessee,United States,Operating,1978-06-06,,Steel,Family,Sit Down,1520.0,22.0,,22.0,0.0,,
502,Bizarro,Six Flags Great Adventure,Jackson,New Jersey,United States,Operating,1999-04-02,,Steel,Extreme,Sit Down,3985.0,142.0,132.0,61.0,7.0,,2:20
507,Wild Mouse,Lagoon,Farmington,Utah,United States,Operating,1998,,Steel,Thrill,Sit Down,1213.9,49.3,,28.0,0.0,46.0,1:10
510,Big Boom,Myoko Sunshine Land,Joetsu,Niigata,Japan,Operated,1981,2010,Steel,Extreme,Sit Down,2755.9,126.0,,54.7,1.0,,
514,Wildcat,Wild Island,Sparks,Nevada,United States,Operated,2002-06,2006,Steel,Thrill,Sit Down,900.0,38.0,,35.0,0.0,,
515,Svalbard Ekspressen,Kongeparken,Ålgård,Rogaland,Norway,Operating,2000,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
526,GhostRider,Knott's Berry Farm,Buena Park,California,United States,Operating,1998-12-08,,Wood,Extreme,Sit Down,4533.0,118.0,108.0,56.0,0.0,51.0,2:40
527,Afterburn,Carowinds,Charlotte,North Carolina,United States,Operating,1999-03-20,,Steel,Extreme,Inverted,2956.0,113.0,,62.0,6.0,,2:47
528,Poltergeist,Six Flags Fiesta Texas,San Antonio,Texas,United States,Operating,1999-05-28,,Steel,Extreme,Sit Down,2705.0,78.8,,60.0,4.0,,1:15
529,Boomerang,Six Flags Fiesta Texas,San Antonio,Texas,United States,Operating,1999-03-13,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
530,Invertigo,Kings Island,Mason,Ohio,United States,Operating,1999-04-17,,Steel,Extreme,Inverted,1013.8,131.3,,50.0,3.0,,1:30
531,Apollo's Chariot,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operating,1999-03-27,,Steel,Extreme,Sit Down,4882.0,170.0,210.0,73.0,0.0,65.0,2:15
532,Steel Eel,SeaWorld San Antonio,San Antonio,Texas,United States,Operating,1999-03-06,,Steel,Extreme,Sit Down,3700.0,150.0,150.0,65.0,0.0,60.0,1:40
533,Gwazi,Busch Gardens Tampa,Tampa,Florida,United States,Operated,1999-06-18,2015-02-01,Wood,Extreme,Sit Down,3508.0,105.4,91.8,51.0,0.0,,2:30
534,Tennessee Tornado,Dollywood,Pigeon Forge,Tennessee,United States,Operating,1999-04-17,,Steel,Extreme,Sit Down,2682.0,163.0,128.0,63.0,3.0,,1:48
535,Raging Bull,Six Flags Great America,Gurnee,Illinois,United States,Operating,1999-05-01,,Steel,Extreme,Sit Down,5057.0,202.0,208.0,73.0,0.0,65.0,2:30
538,Exterminator,Kennywood,West Mifflin,Pennsylvania,United States,Operating,1999-04-18,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:48
539,Wild Mouse,Hersheypark,Hershey,Pennsylvania,United States,Operating,1999-05-08,,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:50
540,Fly,Canada's Wonderland,Vaughan,Ontario,Canada,Operating,1999-05-02,,Steel,Thrill,Sit Down,1312.3,51.8,49.8,35.0,0.0,,1:30
541,Ride of Steel,Six Flags Darien Lake,Darien Center,New York,United States,Operating,1999-05-15,,Steel,Extreme,Sit Down,5400.0,208.0,205.0,73.0,0.0,68.0,2:02
542,Boomerang,Elitch Gardens,Denver,Colorado,United States,Operating,1999-04-30,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
543,Roar,Six Flags Discovery Kingdom,Vallejo,California,United States,Operated,1999-05-14,2015-08-16,Wood,Extreme,Sit Down,3291.0,94.6,85.0,50.5,0.0,,
544,Joker's Jinx,Six Flags America,Upper Marlboro,Maryland,United States,Operating,1999-05-08,,Steel,Extreme,Sit Down,2705.0,78.8,,60.0,4.0,,0:56
545,Two-Face: The Flip Side,Six Flags America,Upper Marlboro,Maryland,United States,Operated,1999-05-08,2007,Steel,Extreme,Inverted,1013.8,131.3,,50.0,3.0,,1:30
546,Twister,Knoebels Amusement Resort,Elysburg,Pennsylvania,United States,Operating,1999-07-24,,Wood,Extreme,Sit Down,3900.0,101.6,89.6,51.5,0.0,,2:10
547,Mad Mouse,Valleyfair!,Shakopee,Minnesota,United States,Operating,1999-05-08,,Steel,Thrill,Sit Down,1257.0,50.0,,30.0,0.0,,1:30
550,Tremors,Silverwood Theme Park,Athol,Idaho,United States,Operating,1999-05-15,,Wood,Extreme,Sit Down,3158.0,85.0,99.0,50.0,0.0,,1:40
551,Serial Thriller,Six Flags AstroWorld,Houston,Texas,United States,Operated,1999-05-29,2005-10-30,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,1:36
552,Batman The Ride,Six Flags Over Texas,Arlington,Texas,United States,Operating,1999-05-26,,Steel,Extreme,Inverted,2700.0,105.0,,50.0,5.0,,2:00
553,Woodstock Express,Cedar Point,Sandusky,Ohio,United States,Operating,1999-05-10,,Steel,Family,Sit Down,1099.1,42.7,,28.5,0.0,,1:06
556,Georgia Scorcher,Six Flags Over Georgia,Austell,Georgia,United States,Operating,1999-05,,Steel,Extreme,Stand Up,3000.0,107.0,101.0,54.0,2.0,,1:24
557,Incredible Hulk,Universal Studios Islands of Adventure,Orlando,Florida,United States,Operating,1999-05-28,,Steel,Extreme,Sit Down,3700.0,110.0,104.9,67.0,7.0,,2:15
558,Dragon Challenge,Universal Studios Islands of Adventure,Orlando,Florida,United States,Operated,1999-05-28,2017-09-04,Steel,Extreme,Inverted,3200.0,125.0,115.0,60.0,5.0,,2:25
560,Rock 'n' Roller Coaster,Walt Disney World - Disney's Hollywood Studios,Lake Buena Vista,Florida,United States,Operating,1999-07-29,,Steel,Extreme,Sit Down,3403.0,80.0,,57.0,3.0,,1:22
561,Twisted Typhoon,Wild Adventures,Valdosta,Georgia,United States,Operating,1999-05-08,,Steel,Extreme,Inverted,2260.5,109.3,,49.7,5.0,,1:36
563,Woody Woodpecker's Nuthouse Coaster,Universal Studios Florida,Orlando,Florida,United States,Operating,1999-03-13,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
567,Harley Quinn Crazy Train,Six Flags Great Adventure,Jackson,New Jersey,United States,Operating,1999,,Steel,Family,Sit Down,1181.1,26.3,,22.4,0.0,,1:05
569,Ragin' Cajun,Blue Bayou Dixie Landin',Baton Rouge,Louisiana,United States,Operating,2001-07-11,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
575,Crazy Mouse,Myrtle Beach Grand Prix,North Myrtle Beach,South Carolina,United States,Operated,1999-06-07,2006,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
581,Kraken,SeaWorld Orlando,Orlando,Florida,United States,Operating,2000-06-01,,Steel,Extreme,Sit Down,4177.0,149.0,144.0,65.0,7.0,,2:02
582,Legend,Holiday World,Santa Claus,Indiana,United States,Operating,2000-05-06,,Wood,Extreme,Sit Down,4042.0,99.0,113.0,59.0,0.0,,2:00
583,Stealth,California's Great America,Santa Clara,California,United States,Operated,2000-04-01,2003-09-02,Steel,Extreme,Flying,2766.0,115.0,,51.0,5.0,,1:50
584,Son Of Beast,Kings Island,Mason,Ohio,United States,Operated,2000-05-26,2009-06,Wood,Extreme,Sit Down,7032.0,218.0,214.0,78.4,0.0,55.7,2:20
585,Lightnin' Loops,Six Flags Great Adventure,Jackson,New Jersey,United States,Operated,1978-05-23,1986,Steel,Extreme,Sit Down,635.0,56.0,47.0,45.0,1.0,,1:06
586,Diamond Back,Frontier City,Oklahoma City,Oklahoma,United States,Operating,1993,,Steel,Extreme,Sit Down,635.0,56.0,47.0,45.0,1.0,,1:06
587,River King Mine Train,Six Flags St. Louis,Eureka,Missouri,United States,Operated,1971-06,1987,Steel,Thrill,Sit Down,2349.0,32.0,41.0,37.0,0.0,,3:00
588,Thunder Express,Dollywood,Pigeon Forge,Tennessee,United States,Operated,1989,1998,Steel,Thrill,Sit Down,2349.0,32.0,41.0,37.0,0.0,,3:00
